Post_Date,Job_Title,Industry,Primary_Skill,Experience_Level,Min_Salary,Max_Salary,Region,Remote_Allowed,Applicant_Count,Job_Type,Company_Size,Urgency_Level,Education_Required,Attrition_Risk,Economic_Indicator_Score,Hiring_Budget_Status,Demand_Index
2024-02-05 05:00:00,Cloud Architect,Manufacturing,Machine Learning,Lead,78054,169658,Colombo,1,171,Full-time,SME,Low,PhD,0.5468587373666128,4.0906910242001615,Under,2.1907909908524865
2024-02-05 06:00:00,QC Officer,Finance,Java,Senior,59783,148498,Colombo,1,77,Intern,SME,Medium,Bachelors,0.4040058913926015,7.713299075430464,On-Track,1.2879915695097268
2024-02-05 07:00:00,ML Engineer,Healthcare,Python,Entry,87253,121772,Colombo,1,116,Contract,Startup,High,PhD,0.7906428118760995,6.6346956195051865,On-Track,1.3294671816441843
2024-02-05 08:00:00,Cloud Architect,Healthcare,Java,Senior,95397,199385,Colombo,1,278,Contract,MNC,Low,Bachelors,0.6278506562304479,4.742158954326123,Over,2.9141377611455286
2024-02-05 09:00:00,ML Engineer,Finance,Python,Entry,63233,159036,Colombo,0,89,Contract,Startup,High,Bachelors,0.676964099969555,9.682772795486477,Over,1.407492922999067
2024-02-05 10:00:00,ML Engineer,Finance,Java,Entry,95669,168531,Colombo,1,143,Contract,SME,Low,Bachelors,0.2205277905661348,7.614967944651159,Over,1.4947370621622469
2024-02-05 12:00:00,Cloud Architect,Healthcare,Project Management,Entry,75068,126932,Colombo,1,109,Full-time,Startup,Low,Bachelors,0.2336321308960147,7.701682994686435,Under,1.4520168380668197
2024-02-05 13:00:00,Full Stack Developer,Retail,Project Management,Entry,50191,166827,Colombo,1,285,Full-time,SME,High,Masters,0.2782279713679682,1.216347003152725,Over,5.67830886015421
2024-02-05 15:00:00,ML Engineer,Finance,SQL,Entry,54917,134648,Colombo,1,222,Full-time,Startup,Medium,Masters,0.4522873663750525,2.894345526633929,Over,4.042464082160351
2024-02-05 16:00:00,QC Officer,Manufacturing,Power BI,Senior,88599,142966,Colombo,1,65,Contract,SME,Low,Masters,0.8101673854018479,7.26797988133802,Under,0.7336425919028431
2024-02-05 17:00:00,Data Scientist,Retail,Machine Learning,Lead,75832,137777,Colombo,1,104,Contract,SME,Low,PhD,0.3019580156878876,3.788016099830165,Under,1.3714526848823716
2024-02-05 20:00:00,QC Officer,IT & Outsourcing,Java,Senior,63682,152598,Colombo,1,9,Full-time,Startup,High,PhD,0.5942522238071114,6.577262698638672,Under,0.1413272196224992
2024-02-05 22:00:00,ML Engineer,Retail,AWS,Mid,73383,123798,Colombo,1,184,Full-time,Startup,High,PhD,0.2712000395488919,9.254993906279603,On-Track,2.5073927203848303
2024-02-06 02:00:00,HR Analyst,Manufacturing,Python,Senior,95159,154237,Colombo,1,97,Contract,MNC,High,Masters,0.5479089249013899,4.214418306186055,Over,1.0193465673241626
2024-02-06 03:00:00,QC Officer,Healthcare,Machine Learning,Senior,84642,175497,Colombo,0,154,Contract,MNC,High,Masters,0.6565114064345096,6.866784529004687,On-Track,1.8194277072847995
2024-02-06 04:00:00,ML Engineer,Finance,Python,Mid,91830,110178,Colombo,0,142,Full-time,Startup,Medium,PhD,0.1947212673132022,7.685679080029567,Under,1.5463356201677012
2024-02-06 06:00:00,ML Engineer,Healthcare,Python,Senior,60234,127118,Colombo,0,129,Contract,SME,High,Bachelors,0.2117925276514835,9.630706115415215,On-Track,2.1416475744596077
2024-02-06 09:00:00,QC Officer,Retail,AWS,Senior,64519,117601,Colombo,1,270,Contract,Startup,Low,PhD,0.6863378077044554,8.656370125556482,On-Track,4.184813775786977
2024-02-06 15:00:00,HR Analyst,Healthcare,AWS,Senior,82323,186646,Colombo,0,191,Contract,Startup,Medium,Masters,0.6942213128863159,9.254578916116586,On-Track,2.320129246990513
2024-02-06 17:00:00,Full Stack Developer,Manufacturing,AWS,Entry,61939,111129,Colombo,1,127,Contract,Startup,Medium,Masters,0.1399861720620414,4.019429853702899,On-Track,2.0504044301651625
2024-02-06 20:00:00,Full Stack Developer,Healthcare,Power BI,Mid,53359,187506,Colombo,1,183,Full-time,MNC,High,Masters,0.3532225201583758,4.248724722836862,Under,3.4295995052381043
2024-02-06 22:00:00,Full Stack Developer,Retail,Machine Learning,Lead,85944,139265,Colombo,0,103,Contract,SME,Medium,Masters,0.4492916497613811,9.77263249691454,On-Track,1.1984548077818111
2024-02-06 23:00:00,Cloud Architect,Manufacturing,Python,Lead,84019,142330,Colombo,0,38,Contract,Startup,Medium,PhD,0.1739368803625429,6.260693638943738,On-Track,0.4522786512574537
2024-02-07 00:00:00,QC Officer,Retail,Project Management,Entry,88134,178469,Colombo,0,74,Intern,SME,High,PhD,0.8327603764098755,5.01433594900776,On-Track,0.8396305625524769
2024-02-07 04:00:00,Full Stack Developer,Manufacturing,Machine Learning,Entry,80971,149867,Colombo,0,185,Intern,SME,High,Masters,0.1667020503189026,7.1667154631292735,Over,2.28476862086426
2024-02-07 07:00:00,ML Engineer,Manufacturing,Machine Learning,Senior,80391,114239,Colombo,0,99,Full-time,Startup,Medium,Masters,0.2379593068584548,4.04295907086259,Under,1.2314811359480538
2024-02-07 08:00:00,HR Analyst,Finance,Python,Entry,64330,130863,Colombo,0,85,Intern,SME,High,PhD,0.1165930742449606,7.6974918623344815,Over,1.321311985076947
2024-02-07 09:00:00,ML Engineer,Finance,Machine Learning,Senior,54891,161415,Colombo,1,179,Intern,MNC,High,Bachelors,0.1252648097171365,7.838262163902878,On-Track,3.261008179847334
2024-02-07 13:00:00,HR Analyst,Finance,SQL,Senior,82551,124605,Colombo,1,187,Full-time,SME,Low,Bachelors,0.277027252731966,1.361788221320889,On-Track,2.2652663202141703
2024-02-07 15:00:00,QC Officer,Healthcare,Python,Senior,63255,115586,Colombo,1,32,Intern,SME,High,PhD,0.2744614256489224,1.89629783495505,On-Track,0.5058888625405106
2024-02-07 16:00:00,ML Engineer,Manufacturing,AWS,Lead,54567,141186,Colombo,1,278,Full-time,Startup,High,Bachelors,0.4130692501497269,4.570758332196416,Over,5.094654278226767
2024-02-07 18:00:00,Cloud Architect,Retail,Power BI,Lead,89281,193087,Colombo,1,123,Contract,MNC,High,PhD,0.6479493985930473,8.53367001237185,On-Track,1.377672741120731
2024-02-07 20:00:00,Cloud Architect,Finance,Machine Learning,Lead,70389,130711,Colombo,0,133,Intern,Startup,Medium,Masters,0.8446749357465556,7.218596081523452,Over,1.8894997797951385
2024-02-07 22:00:00,HR Analyst,Finance,Power BI,Entry,93919,130039,Colombo,0,55,Full-time,Startup,Low,Masters,0.6873200451650837,8.57445608492654,Over,0.5856110052279091
2024-02-07 23:00:00,Data Scientist,Manufacturing,Python,Senior,66567,146561,Colombo,1,285,Intern,Startup,High,PhD,0.8606977637003423,2.193124630106212,Under,4.281400694037586
2024-02-08 00:00:00,QC Officer,Manufacturing,Power BI,Senior,53358,185483,Colombo,1,179,Contract,Startup,Medium,Masters,0.1667775556331238,6.937553263643958,On-Track,3.354698451965965
2024-02-08 01:00:00,ML Engineer,Manufacturing,Project Management,Lead,72999,191395,Colombo,1,187,Intern,Startup,High,PhD,0.1045078078891433,6.176206489632916,Over,2.5616789271085905
2024-02-08 03:00:00,ML Engineer,Manufacturing,SQL,Lead,60988,111577,Colombo,0,253,Contract,MNC,Low,PhD,0.5506794898983711,2.8128061794052237,Over,4.1483570538466585
2024-02-08 06:00:00,ML Engineer,Healthcare,Java,Entry,55698,191417,Colombo,1,97,Intern,MNC,Medium,PhD,0.5361913397820949,4.192478253089213,On-Track,1.741534705016338
2024-02-08 07:00:00,HR Analyst,Retail,Python,Mid,51273,120785,Colombo,1,272,Full-time,Startup,Low,Masters,0.5130930548388295,1.2448225784392812,On-Track,5.304936321260703
2024-02-08 11:00:00,Data Scientist,Finance,Machine Learning,Lead,59497,127297,Colombo,1,257,Contract,Startup,Medium,Bachelors,0.1885645510452087,9.194244635541557,Under,4.319545523303695
2024-02-08 13:00:00,Cloud Architect,Finance,Power BI,Senior,82703,173772,Colombo,1,14,Contract,SME,Low,PhD,0.7635307977986552,3.421125381199743,Under,0.1692804372271864
2024-02-08 16:00:00,HR Analyst,Retail,Python,Mid,58002,111462,Colombo,1,297,Intern,MNC,Low,PhD,0.7346502771199214,1.669561171877664,Over,5.120513085755664
2024-02-08 17:00:00,Data Scientist,Finance,Python,Entry,54247,174173,Colombo,1,214,Contract,MNC,High,Masters,0.6367858730156147,1.188157189602418,Under,3.9449186130108576
2024-02-08 18:00:00,ML Engineer,IT & Outsourcing,Project Management,Entry,91988,125511,Colombo,1,222,Full-time,SME,Low,Bachelors,0.6358666710530309,9.563761408386306,Under,2.413358264121407
2024-02-08 19:00:00,QC Officer,Finance,SQL,Entry,71698,186106,Colombo,1,245,Full-time,SME,Low,PhD,0.6338894379934464,7.521497417288047,Over,3.4171106585957767
2024-02-08 21:00:00,Data Scientist,Retail,Power BI,Senior,60703,154414,Colombo,1,220,Full-time,Startup,Medium,Masters,0.3906777867718756,9.828259553609488,Under,3.624203087162084
2024-02-08 22:00:00,Full Stack Developer,Manufacturing,Python,Entry,98240,191010,Colombo,0,209,Contract,MNC,Medium,Bachelors,0.684156212929244,9.384658330720956,Under,2.127442996742671
2024-02-08 23:00:00,HR Analyst,Finance,Power BI,Entry,99422,182573,Colombo,1,220,Full-time,Startup,Medium,Masters,0.3389168108693933,7.632218787737643,Over,2.212789925770956
2024-02-09 02:00:00,Cloud Architect,Manufacturing,Machine Learning,Lead,94724,116221,Colombo,1,39,Contract,Startup,Low,Masters,0.3212978216749609,1.9361552661559192,Under,0.411722477935898
2024-02-09 03:00:00,ML Engineer,Finance,Python,Mid,82299,133474,Colombo,1,293,Full-time,Startup,High,PhD,0.8797519363619707,6.163502935308184,On-Track,3.5601890666958287
2024-02-09 06:00:00,ML Engineer,Healthcare,AWS,Lead,56305,132706,Colombo,1,17,Intern,SME,High,PhD,0.2292700014064546,4.9831372599553845,On-Track,0.3019270047065092
2024-02-09 07:00:00,HR Analyst,Manufacturing,AWS,Lead,82726,152771,Colombo,0,206,Full-time,SME,Low,Masters,0.7583845002514324,7.217268618754615,Under,2.4901482000821997
2024-02-09 08:00:00,ML Engineer,Finance,Machine Learning,Mid,68782,162335,Colombo,1,233,Full-time,SME,High,PhD,0.5692715204435915,6.174735646570496,Under,3.387514175220261
2024-02-09 09:00:00,Cloud Architect,IT & Outsourcing,SQL,Senior,62721,162949,Colombo,0,5,Full-time,SME,High,PhD,0.5904314051779086,2.590842061909443,Under,0.0797181167392101
2024-02-09 10:00:00,Full Stack Developer,Finance,Java,Senior,89763,180714,Colombo,1,221,Intern,Startup,High,Bachelors,0.7564491294392782,6.32857876979425,On-Track,2.4620389247239958
2024-02-09 12:00:00,Full Stack Developer,IT & Outsourcing,AWS,Lead,96550,112716,Colombo,0,270,Contract,SME,High,Bachelors,0.254906740304171,5.4451539451842,Over,2.796478508544796
2024-02-09 14:00:00,Full Stack Developer,Manufacturing,Python,Senior,52230,193255,Colombo,1,216,Contract,MNC,Medium,Masters,0.6860958571698075,2.4758917476298343,Over,4.135554279149914
2024-02-09 17:00:00,ML Engineer,Retail,Project Management,Lead,92229,171826,Colombo,1,169,Intern,SME,Medium,Bachelors,0.2160523157123388,5.405042788169855,On-Track,1.832395450454846
2024-02-09 18:00:00,ML Engineer,IT & Outsourcing,AWS,Senior,76177,130213,Colombo,0,256,Contract,MNC,Medium,Masters,0.1965498441295782,5.398175756135326,Over,3.3605944051354086
2024-02-09 20:00:00,Full Stack Developer,Healthcare,Java,Lead,70354,176151,Colombo,1,216,Contract,SME,Medium,Masters,0.10009491592868,2.7169673681504767,Over,3.070187906870967
2024-02-09 21:00:00,Full Stack Developer,Manufacturing,AWS,Senior,73929,160906,Colombo,1,286,Contract,Startup,High,Bachelors,0.114655474082835,3.888754234979506,Under,3.8685766072853687
2024-02-09 22:00:00,Data Scientist,Healthcare,Machine Learning,Mid,78820,110463,Colombo,1,116,Full-time,MNC,High,Masters,0.4116425085008762,4.77412294533316,Over,1.4717076884039584
2024-02-10 00:00:00,QC Officer,IT & Outsourcing,Machine Learning,Mid,79523,184694,Colombo,1,243,Full-time,Startup,Medium,PhD,0.6560315011979231,8.770105940707547,Over,3.055719728883468
2024-02-10 02:00:00,Data Scientist,Retail,AWS,Entry,50627,178694,Colombo,1,62,Full-time,Startup,Medium,Masters,0.6528588852836557,1.1357922718962543,Over,1.2246429770675726
2024-02-10 04:00:00,Cloud Architect,IT & Outsourcing,SQL,Lead,63780,180474,Colombo,0,267,Full-time,Startup,Medium,Masters,0.8815451334378522,4.888926076704653,Under,4.186265286923801
2024-02-10 06:00:00,Cloud Architect,Healthcare,Python,Mid,84812,197924,Colombo,1,275,Contract,SME,Low,Bachelors,0.5805338141644846,8.498995942343505,Over,3.24246568881762
2024-02-10 09:00:00,Data Scientist,Healthcare,AWS,Senior,88652,144980,Colombo,0,238,Intern,SME,Low,Bachelors,0.6999923457133628,9.405958300090065,On-Track,2.6846546045210484
2024-02-10 10:00:00,HR Analyst,Finance,AWS,Mid,77790,132504,Colombo,1,63,Intern,Startup,Low,Masters,0.3204064159455962,1.9937295520700025,Under,0.8098727342846124
2024-02-10 11:00:00,QC Officer,Retail,Python,Lead,90953,164970,Colombo,1,255,Full-time,Startup,Medium,Bachelors,0.4053678552748333,6.711134576808125,On-Track,2.803645839059734
2024-02-10 12:00:00,Data Scientist,IT & Outsourcing,Power BI,Senior,50249,126766,Colombo,0,90,Intern,SME,Low,Bachelors,0.399864455670024,7.051656642360181,Under,1.791080419510836
2024-02-10 14:00:00,ML Engineer,Healthcare,Power BI,Senior,75901,127796,Colombo,1,184,Intern,SME,High,PhD,0.4445642653587242,3.3881605450785184,On-Track,2.4242104847103465
2024-02-10 15:00:00,Full Stack Developer,Manufacturing,SQL,Mid,73576,152543,Colombo,1,211,Intern,Startup,Low,PhD,0.4786767047420946,3.973105825884928,Over,2.867782972708492
2024-02-10 17:00:00,HR Analyst,Manufacturing,Machine Learning,Lead,59175,143139,Colombo,0,75,Intern,Startup,High,Masters,0.7120548595016297,2.796287462200885,On-Track,1.2674271229404308
2024-02-10 18:00:00,ML Engineer,Finance,Java,Lead,75464,118802,Colombo,1,125,Contract,SME,Low,PhD,0.2268447746333296,1.182794210500161,On-Track,1.6564189547333827
2024-02-10 19:00:00,QC Officer,Finance,Python,Lead,66260,183843,Colombo,0,257,Full-time,MNC,Low,PhD,0.5742178394620256,6.059300090577181,On-Track,3.8786598249320856
2024-02-10 23:00:00,QC Officer,IT & Outsourcing,Power BI,Mid,91430,160492,Colombo,0,292,Intern,SME,Low,Masters,0.7002824979266742,8.568324051308663,Under,3.193700098435962
2024-02-11 01:00:00,ML Engineer,Healthcare,Java,Senior,99242,140480,Colombo,0,73,Full-time,MNC,Low,Bachelors,0.1804685252772991,9.022092443920211,Over,0.7355756635295541
2024-02-11 02:00:00,Data Scientist,IT & Outsourcing,Project Management,Entry,75105,162091,Colombo,0,90,Contract,Startup,Low,Masters,0.4172849002807779,5.045690553361327,Over,1.1983223487118035
2024-02-11 03:00:00,HR Analyst,IT & Outsourcing,Machine Learning,Senior,62948,157766,Colombo,1,278,Full-time,Startup,High,PhD,0.5057915985734912,5.948247334354253,On-Track,4.416343648725933
2024-02-11 04:00:00,Cloud Architect,Healthcare,Java,Lead,63026,148737,Colombo,1,231,Intern,MNC,High,Masters,0.8966764813730184,9.069232023675898,Over,3.665154063402405
2024-02-11 05:00:00,QC Officer,IT & Outsourcing,AWS,Entry,52773,119265,Colombo,1,85,Contract,SME,Medium,Bachelors,0.2428863274589222,3.699217436293603,Over,1.6106721240028044
2024-02-11 06:00:00,ML Engineer,Manufacturing,SQL,Mid,95927,180990,Colombo,1,118,Intern,MNC,Medium,PhD,0.88593901372809,2.6364429661703634,Over,1.2301020567723373
2024-02-11 07:00:00,ML Engineer,Retail,Project Management,Entry,59878,125386,Colombo,1,188,Contract,SME,Medium,Masters,0.4009198273835551,5.011764587375083,On-Track,3.1397174254317117
2024-02-11 08:00:00,Full Stack Developer,IT & Outsourcing,AWS,Entry,92946,147425,Colombo,0,284,Intern,Startup,Low,Bachelors,0.2602563888590571,3.1993050567493606,Under,3.0555376239967296
2024-02-11 10:00:00,HR Analyst,Finance,Power BI,Lead,57347,199863,Colombo,1,201,Full-time,MNC,High,Masters,0.5911960992278538,3.477320779998848,Under,3.504978464435803
2024-02-11 12:00:00,HR Analyst,Retail,Machine Learning,Entry,53783,196717,Colombo,0,297,Intern,MNC,Medium,PhD,0.3331512666417022,6.465921330319533,Under,5.522191026904412
2024-02-11 14:00:00,Data Scientist,Healthcare,SQL,Lead,54668,196988,Colombo,1,184,Contract,MNC,High,Masters,0.8992075693350943,8.249263612118423,Over,3.3657715665471573
2024-02-11 15:00:00,HR Analyst,Retail,Java,Senior,70671,197527,Colombo,1,226,Contract,SME,Low,PhD,0.3545381531987411,3.971911030535314,Over,3.197917108856533
2024-02-11 16:00:00,Cloud Architect,Finance,Project Management,Entry,84820,185452,Colombo,0,278,Full-time,MNC,High,Bachelors,0.2190854431599522,3.881871857394614,On-Track,3.277528884697005
2024-02-11 19:00:00,Cloud Architect,Retail,AWS,Lead,97159,177443,Colombo,1,277,Intern,SME,High,PhD,0.1803209147004809,4.978546393548007,Over,2.8509968196461477
2024-02-11 20:00:00,QC Officer,Finance,AWS,Entry,70922,139424,Colombo,1,139,Contract,MNC,Low,Bachelors,0.8574171851488168,6.657719919127322,Under,1.9598996080200783
2024-02-11 23:00:00,Cloud Architect,Manufacturing,Power BI,Entry,70316,151505,Colombo,1,60,Contract,MNC,High,Bachelors,0.4391498047148652,7.566456583754775,Over,0.8532908584106036
2024-02-12 00:00:00,Cloud Architect,Finance,Python,Senior,61460,172699,Colombo,1,130,Contract,SME,Low,Masters,0.5452991345919487,3.2518639646054472,Under,2.1151968760169213
2024-02-12 01:00:00,Cloud Architect,IT & Outsourcing,Power BI,Mid,66968,136957,Colombo,0,163,Contract,MNC,Low,Bachelors,0.2705713565281156,7.517529172672983,Under,2.4339983275594315
2024-02-12 03:00:00,Full Stack Developer,Finance,AWS,Senior,80209,133649,Colombo,1,62,Full-time,MNC,High,Masters,0.8677757513066718,1.982700967631632,Over,0.7729805882132927
2024-02-12 05:00:00,HR Analyst,Manufacturing,AWS,Lead,64011,144758,Colombo,1,180,Contract,Startup,Medium,Bachelors,0.5183666220545818,1.3717732772931832,Over,2.812016684632329
2024-02-12 06:00:00,QC Officer,Finance,Python,Entry,52866,115596,Colombo,1,112,Full-time,SME,Medium,PhD,0.291849336455105,8.283142645072129,Under,2.118563916316725
2024-02-12 07:00:00,Cloud Architect,Manufacturing,Java,Entry,97133,126374,Colombo,1,215,Contract,MNC,High,PhD,0.813494387000865,5.965342773357115,On-Track,2.213459895195248
2024-02-12 10:00:00,QC Officer,Retail,Python,Senior,89019,131029,Colombo,0,237,Contract,Startup,Medium,Bachelors,0.5342188017278432,5.356412883643412,On-Track,2.662352980824318
2024-02-12 12:00:00,QC Officer,Finance,SQL,Senior,54006,163639,Colombo,0,126,Full-time,SME,High,Bachelors,0.2230800442938214,7.317536508824547,Over,2.333074102877458
2024-02-12 13:00:00,Cloud Architect,IT & Outsourcing,Project Management,Mid,84393,124645,Colombo,1,207,Full-time,Startup,Low,PhD,0.4827926879161748,9.729434894023823,On-Track,2.4528100671856667
2024-02-12 14:00:00,Cloud Architect,Manufacturing,Machine Learning,Senior,60956,141105,Colombo,0,33,Contract,SME,Medium,Bachelors,0.5300845653811305,4.9145097736663725,On-Track,0.5413741059124615
2024-02-12 15:00:00,Data Scientist,IT & Outsourcing,Power BI,Senior,80663,123668,Colombo,1,206,Contract,Startup,High,Bachelors,0.4935331358019014,4.654307859349324,On-Track,2.553835091677721
2024-02-12 16:00:00,Cloud Architect,Manufacturing,Project Management,Lead,56078,125960,Colombo,1,97,Intern,Startup,Medium,Bachelors,0.7419346297429626,4.329370041311103,Over,1.729733585363244
2024-02-12 18:00:00,Full Stack Developer,Healthcare,Python,Entry,80140,174604,Colombo,0,215,Contract,MNC,Low,Masters,0.2013267727346093,2.406854992593141,Under,2.682805091090592
2024-02-12 20:00:00,Data Scientist,Manufacturing,Power BI,Lead,53961,125804,Colombo,1,99,Contract,SME,Medium,Masters,0.3712614787095091,7.524737243878518,Under,1.8346583643742704
2024-02-12 22:00:00,Full Stack Developer,Retail,AWS,Lead,91574,138132,Colombo,0,141,Full-time,SME,Low,PhD,0.3331667341263176,3.604426512451252,Over,1.5397383536811755
2024-02-12 23:00:00,ML Engineer,Manufacturing,Machine Learning,Mid,81417,117951,Colombo,1,241,Intern,MNC,Low,Bachelors,0.1938174156431285,6.773024464792388,Over,2.9600697642998397
2024-02-13 00:00:00,Full Stack Developer,Manufacturing,SQL,Senior,72484,116449,Colombo,1,269,Full-time,MNC,Medium,PhD,0.6229461325257083,2.6735688820072423,On-Track,3.711163843055019
2024-02-13 01:00:00,HR Analyst,IT & Outsourcing,Project Management,Mid,68103,129065,Colombo,0,139,Contract,MNC,Medium,Masters,0.780829550828018,3.7243951221184406,Over,2.041026092829978
2024-02-13 03:00:00,HR Analyst,Retail,Project Management,Entry,96326,199360,Colombo,1,23,Full-time,SME,Low,Bachelors,0.8780627341275807,4.798212093727185,Over,0.2387725017129331
2024-02-13 05:00:00,ML Engineer,Finance,AWS,Mid,51587,161702,Colombo,1,138,Full-time,SME,Low,Masters,0.2117619426335217,9.444117900300691,Under,2.675092562079594
2024-02-13 06:00:00,Cloud Architect,IT & Outsourcing,Power BI,Mid,92571,146993,Colombo,1,118,Full-time,Startup,Medium,Masters,0.7824894593893796,1.3986344852388348,Over,1.2746972594008923
2024-02-13 07:00:00,QC Officer,Retail,Power BI,Entry,71031,141875,Colombo,1,143,Contract,MNC,High,PhD,0.4199680587059792,7.747684807805362,Under,2.013205501823148
2024-02-13 10:00:00,Data Scientist,Finance,AWS,Mid,68816,186368,Colombo,1,65,Contract,SME,High,Bachelors,0.762884906919027,2.578701624898699,Over,0.9445477795861428
2024-02-13 11:00:00,QC Officer,Retail,Python,Mid,70288,139670,Colombo,1,254,Contract,Startup,Low,Bachelors,0.4404045862717509,2.2698801678603275,On-Track,3.6137036193944914
2024-02-13 12:00:00,Data Scientist,Manufacturing,Python,Mid,79432,159112,Colombo,0,17,Intern,SME,High,PhD,0.1494350485920166,2.1330817888755256,Over,0.2140195387249471
2024-02-13 15:00:00,ML Engineer,Retail,SQL,Mid,56837,138307,Colombo,0,24,Intern,MNC,High,Masters,0.8724141058823381,2.200460441885559,Under,0.4222601474391682
2024-02-13 16:00:00,Cloud Architect,Finance,Project Management,Entry,84217,177087,Colombo,0,54,Full-time,MNC,High,Bachelors,0.5215704526603933,9.814561572396157,On-Track,0.6412007076955959
2024-02-13 17:00:00,Cloud Architect,IT & Outsourcing,Project Management,Entry,70884,157922,Colombo,1,168,Contract,MNC,Medium,Bachelors,0.5428470350698084,3.319892981760008,Under,2.3700694091755543
2024-02-13 19:00:00,Cloud Architect,Finance,Python,Mid,59424,189335,Colombo,1,92,Intern,SME,Low,Masters,0.5996681961209399,2.9464260184171724,On-Track,1.548196015078083
2024-02-13 21:00:00,QC Officer,IT & Outsourcing,Project Management,Entry,91637,176985,Colombo,0,41,Full-time,Startup,Medium,Bachelors,0.3368756935306969,7.804149242186638,Under,0.4474175278544692
2024-02-14 03:00:00,ML Engineer,Finance,AWS,Senior,87392,166597,Colombo,0,182,Contract,MNC,High,PhD,0.3146608551714709,4.329698449652826,Over,2.0825704870010986
2024-02-14 04:00:00,ML Engineer,Manufacturing,AWS,Senior,58848,155212,Colombo,1,110,Intern,MNC,Medium,Bachelors,0.1641661662509808,2.363344449884968,Over,1.8692224034801523
2024-02-14 05:00:00,HR Analyst,Finance,AWS,Mid,99317,119637,Colombo,1,141,Full-time,SME,Low,PhD,0.7008633551219491,3.321782463650337,On-Track,1.4196965272813316
2024-02-14 07:00:00,QC Officer,Healthcare,Project Management,Entry,50589,145693,Colombo,0,132,Intern,MNC,High,PhD,0.1799090543980853,8.98095257688184,Over,2.609262883235486
2024-02-14 10:00:00,ML Engineer,Manufacturing,Java,Mid,90461,133488,Colombo,1,261,Intern,MNC,Medium,Masters,0.6720810710099736,3.019827002459798,On-Track,2.8852212555686982
2024-02-14 11:00:00,QC Officer,Finance,Java,Lead,92222,110215,Colombo,1,154,Intern,MNC,Medium,Bachelors,0.4896123133602184,5.592041444792754,Over,1.6698835418880529
2024-02-14 12:00:00,Data Scientist,Manufacturing,AWS,Lead,99223,121523,Colombo,1,298,Full-time,MNC,Low,PhD,0.4402676767523622,5.687498858028151,On-Track,3.0033359200991705
2024-02-14 13:00:00,HR Analyst,IT & Outsourcing,AWS,Mid,94476,185900,Colombo,1,247,Intern,SME,High,Bachelors,0.4404003589975768,6.313633530885156,Over,2.6144205935899065
2024-02-14 14:00:00,Data Scientist,Finance,SQL,Mid,95710,178689,Colombo,1,279,Full-time,Startup,Low,PhD,0.7975011043190837,1.540766415004583,Over,2.9150558980252845
2024-02-14 15:00:00,Data Scientist,Finance,AWS,Mid,99420,133834,Colombo,1,212,Full-time,Startup,Medium,Masters,0.4161805205779731,9.756117740770357,Over,2.132367732850533
2024-02-14 18:00:00,Cloud Architect,Finance,AWS,Senior,59460,120400,Colombo,1,174,Contract,SME,High,PhD,0.2572806374519122,1.0882730324257872,On-Track,2.9263370332996974
2024-02-14 19:00:00,Full Stack Developer,Healthcare,Machine Learning,Senior,83783,120345,Colombo,0,86,Contract,Startup,Low,PhD,0.7885510804591916,3.2280255607177804,Under,1.0264612152823365
2024-02-14 20:00:00,Cloud Architect,Manufacturing,Power BI,Senior,59275,143896,Colombo,1,158,Full-time,Startup,Low,Masters,0.2173046520220652,1.9359601328200204,On-Track,2.665541965415436
2024-02-14 23:00:00,Cloud Architect,Healthcare,SQL,Mid,50406,138229,Colombo,1,126,Contract,MNC,Medium,Masters,0.8195414577390775,8.564432575741723,Under,2.4997024163790025
2024-02-15 00:00:00,QC Officer,Finance,Machine Learning,Lead,57384,115583,Colombo,0,256,Intern,Startup,Medium,PhD,0.7326565254516617,8.491468291442713,Under,4.461173846368326
2024-02-15 03:00:00,Cloud Architect,Healthcare,Machine Learning,Mid,94036,114567,Colombo,1,67,Full-time,Startup,Medium,Masters,0.3606752726599421,7.301437228658215,Under,0.7124930877536262
2024-02-15 05:00:00,Full Stack Developer,Manufacturing,Project Management,Lead,61795,187239,Colombo,0,76,Full-time,Startup,Low,Bachelors,0.3339223205813576,4.482175219159141,On-Track,1.229872967068533
2024-02-15 06:00:00,Data Scientist,Finance,Machine Learning,Senior,54485,123329,Colombo,1,13,Full-time,Startup,Medium,Masters,0.4218182511123693,7.145448801116913,Under,0.2385977792052858
2024-02-15 09:00:00,Full Stack Developer,Finance,Java,Senior,80143,192214,Colombo,1,44,Contract,SME,Low,Bachelors,0.7710768126700301,9.504001235934584,Under,0.5490186292003044
2024-02-15 11:00:00,Data Scientist,Retail,SQL,Mid,72673,167769,Colombo,0,258,Contract,MNC,Medium,Bachelors,0.5257359686849448,4.141742844387134,Over,3.550149298914315
2024-02-15 13:00:00,QC Officer,Manufacturing,Python,Mid,89696,198721,Colombo,0,249,Intern,MNC,Medium,PhD,0.6450045041494998,2.139578461405213,On-Track,2.7760435247948627
2024-02-15 16:00:00,Data Scientist,Manufacturing,Machine Learning,Mid,64719,173261,Colombo,1,193,Contract,MNC,High,Bachelors,0.8344890710084492,7.99982428809687,On-Track,2.982122715122298
2024-02-15 20:00:00,Cloud Architect,IT & Outsourcing,Project Management,Entry,62306,152818,Colombo,0,61,Intern,Startup,Low,Masters,0.1094842345681951,5.686334038356522,Under,0.9790389368600134
